,trackName,artistName,numPlays,URI,valence,tempo,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness
798,Uncovering the Old,Dr. Dog,3,spotify:track:05llKJwAJnpo9IM8GIqW0H,0.92,115.878,0.229,0.698,201867,0.583,0.00304,0,0.539,-5.77,0.0304
799,Fish Fry,"Slaughter Beach, Dog",3,spotify:track:1Ijmh7oHDN1sJY4zvQ1qxb,0.674,148.017,0.199,0.62,276655,0.662,0.56,0,0.11,-10.281,0.0274
800,Just Another Face,Modern Baseball,3,spotify:track:45q9pWx6Qh3dV1YziHWl2P,0.45,127.047,0.000591,0.487,236683,0.884,0.00143,2,0.26,-6.338,0.0585
801,Little Saint Nick - 1991 Remix,The Beach Boys,3,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,0.971,130.594,0.108,0.602,118840,0.553,0,11,0.0512,-9.336,0.0328
802,Run the World!!!,Dayglow,3,spotify:track:0AsUVUloJ52ZCXmqrMFgOI,0.424,160.064,0.158,0.706,176250,0.631,0.000607,0,0.0374,-7.711,0.0553
803,Selfless,The Strokes,3,spotify:track:2t0wwvR15fc3K1ey8OiOaN,0.0888,121.99,0.191,0.538,222093,0.679,0.00175,4,0.0889,-4.297,0.0333
804,A-Punk,Vampire Weekend,3,spotify:track:3AydAydLzyyZutA0375XIz,0.846,174.917,0.0103,0.551,137760,0.819,0.0437,2,0.153,-4.489,0.0525
805,Cooking Up Something Good,Mac DeMarco,3,spotify:track:2Dgfey8RouHR9ziGmThLli,0.851,98.068,0.0803,0.751,161043,0.442,0.00141,0,0.123,-7.551,0.0313
806,Annie,Mac DeMarco,3,spotify:track:4Y2YPLqWyRaED3DjvlJSui,0.57,94.469,0.098,0.561,190557,0.745,0.443,1,0.135,-7.5,0.0395
807,Wouldn't It Be Nice - 2000 Remaster,The Beach Boys,3,spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,0.72,124.511,0.718,0.392,153205,0.629,3.76E-06,5,0.129,-7.056,0.0335
808,Cool Slut,Chastity Belt,3,spotify:track:4RYA2iXLysm9tB5RgzFVze,0.61,130.005,0.368,0.414,171587,0.74,2.91E-06,4,0.112,-5.909,0.0283
809,Santa Claus Is Coming To Town,The Jackson 5,3,spotify:track:2RglhySHjscoB9hxVL2y6p,0.961,146.861,0.458,0.691,144080,0.776,1.68E-05,0,0.33,-4.177,0.0341
810,I'm Cryin',Stevie Ray Vaughan,3,spotify:track:1oLVPN07o3aAgKAVWjhRRn,0.93,122.425,0.00168,0.519,223587,0.653,0.00626,8,0.23,-9.578,0.0364
811,Lenny,Stevie Ray Vaughan,3,spotify:track:1MIDCw2NTW3Dtn9c6ohSC8,0.348,117.811,0.762,0.521,297160,0.2,0.433,8,0.138,-15.759,0.0407
812,Tin Pan Alley (AKA Roughest Place in Town) - 1982 Version,Stevie Ray Vaughan,3,spotify:track:39sod67vZ21ZMHWg5sfbqW,0.289,102.702,0.529,0.539,457280,0.12,0.0592,6,0.109,-14.916,0.0322
813,Longshot,Catfish and the Bottlemen,3,spotify:track:1Yi8XPnCPoimWwqxwm3uz9,0.465,102.829,0.00381,0.481,232960,0.765,0.000737,7,0.119,-4.025,0.0388
814,"Morningtime (Amperland, NY)",Pinegrove,3,spotify:track:1nydOgVUenCgiXt9mEUr42,0.26,121.874,0.177,0.473,285787,0.243,0.0531,7,0.113,-11.539,0.0331
815,Fairytale of New York (feat. Kirsty MacColl),The Pogues,3,spotify:track:1o3WjpkKeHC4LcVmOhIt6j,0.428,78.111,0.582,0.271,272467,0.551,4.16E-05,2,0.256,-7.48,0.0457
816,K,Mac DeMarco,3,spotify:track:0SMxKocTYMTE8C4dktdlRX,0.183,151.795,0.862,0.569,213074,0.11,0.0554,7,0.121,-17.899,0.0436
817,You Don’t Get Me High Anymore,Phantogram,3,spotify:track:3gkSQbWTDBh0ZKq85WmJDz,0.744,97.972,0.00242,0.504,219507,0.945,0.00257,7,0.536,-4.625,0.0504
818,Opportunistic,Hippo Campus,3,spotify:track:79LfU5ufUmiLvLURU23Yyf,0.776,134.027,0.00476,0.611,139822,0.592,0,7,0.0427,-4.931,0.0417
819,Scrawny,Wallows,3,spotify:track:1pNUmVxDiE8t6P1XxcZAv8,0.802,138.008,0.000985,0.639,166520,0.816,0.0604,6,0.141,-5.28,0.0485
820,Joanna (Drogba) - Remix,Afro B,3,spotify:track:10dVVfHlZYjV4Qv9uNVgrA,0.748,108.027,0.037,0.934,207764,0.642,0,2,0.0754,-6.489,0.117
821,Best Friend,50 Cent,3,spotify:track:7jdzEA44GdSp4laVCF3Ztw,0.661,182.363,0.395,0.549,251547,0.636,0,10,0.0974,-3.923,0.376
822,Leslie,Worn-Tin,3,spotify:track:5ddlHYPiPvwGObyL4qCpNj,0.524,150.138,0.228,0.569,255965,0.476,9.88E-06,9,0.155,-9.007,0.0638
823,Drought,Carpool Tunnel,3,spotify:track:5fLEXP1VOCVZihtvca0SC6,0.963,128.122,0.0703,0.706,220822,0.542,0.000585,3,0.107,-7.702,0.0463
824,"Oh, Honey Baby",Mustard Service,3,spotify:track:35xTm85wUskx4VTfH86AUd,0.91,168.81,0.0564,0.461,129029,0.783,0,7,0.406,-9.716,0.174
825,Hope,Modern Baseball,3,spotify:track:4EtAAU2KwDE7oU6Rj0wCTJ,0.393,118.557,0.0192,0.508,232535,0.575,0,6,0.13,-5.736,0.0626
826,The Little Drummer Boy - Remastered 2006,Bing Crosby,3,spotify:track:4FuRG9hTnc4s4EYb05st0p,0.505,112.773,0.885,0.636,180040,0.165,4.79E-05,10,0.0502,-14.261,0.0328
827,Death Cup,Mom Jeans.,3,spotify:track:19aUuDd6udp1ACNo9t3IuZ,0.574,85.983,0.0926,0.353,276000,0.749,0.000553,1,0.166,-9.339,0.0411
828,Caroline,Aminé,3,spotify:track:5hTpBe8h35rJ67eAWHQsJx,0.707,120.04,0.17,0.94,209640,0.335,0,5,0.262,-10.179,0.505
829,Black Me Out,Against Me!,3,spotify:track:6XI33hctgDLUIRKI8wsJS4,0.602,104.646,0.00144,0.52,187813,0.885,7.19E-06,4,0.121,-4.432,0.0371
830,Hot Rod,Dayglow,3,spotify:track:0zePbRMJ9sd7wsZRlbPQua,0.832,139.985,0.0279,0.707,204014,0.767,0.000295,7,0.169,-7.072,0.0323
831,Pitch Dark,Chon,3,spotify:track:76BhEMEYRAFVVznsUQz2UU,0.288,159.14,0.669,0.675,221493,0.473,0.883,11,0.0733,-10.803,0.0508
832,Crisis,Bob Marley & The Wailers,3,spotify:track:6kAye2WmX9RVnheY3QmF54,0.806,119.478,0.325,0.92,192680,0.461,0.0206,11,0.0608,-9.101,0.203
833,Daft Pretty Boys,Bad Suns,3,spotify:track:41d2Q6DHcM20OdzynkRtvf,0.613,136.998,0.0623,0.662,187013,0.837,0,8,0.0931,-5.015,0.0582
834,Answer,Phantogram,3,spotify:track:09eSdS5RTgyodJt3krr5AC,0.107,148.376,0.129,0.362,231600,0.371,0.0441,11,0.121,-8.383,0.0324
835,I Think I Like When It Rains,WILLIS,3,spotify:track:5S5u0EWtlblH00iTNExZ6X,0.278,124.455,0.0448,0.622,278293,0.471,0,9,0.0957,-7.105,0.0277
836,Jeanne-Mance,Kirouac,3,spotify:track:0kE9iw4bjbli8ViwVboNc5,0.378,120.025,0.119,0.78,182857,0.568,1.29E-06,1,0.453,-8.978,0.281
837,Run Run Blood,Phantogram,3,spotify:track:3OVZSTxoVzic5wWEHBzG1c,0.135,144.071,0.00163,0.453,299147,0.852,0.0704,1,0.285,-5.904,0.0538
838,Cool with You,Her's,3,spotify:track:5wv2XK6ms7KBBVDD1cOwlx,0.547,106.986,0.0124,0.534,375656,0.62,0.000736,0,0.296,-6.775,0.0504
839,No Drugs,Pinegrove,3,spotify:track:3JfZDI5g3LGO2GFr2iUEAH,0.188,92.424,0.843,0.433,168947,0.317,6.66E-06,7,0.331,-12.238,0.0357
840,Moment,Pinegrove,3,spotify:track:6qLDf9QuUKljzSMgZuhqaF,0.102,98.444,0.0553,0.257,190853,0.524,0.00347,7,0.159,-7.593,0.0346
841,Destroyer,Phantogram,3,spotify:track:7oFLIwPHL5gLtde7ukFvsX,0.0696,100.969,0.0342,0.5,257227,0.551,3.61E-05,2,0.139,-6.437,0.0251
842,Tonight (I Wish I Was Your Boy),The 1975,3,spotify:track:7DmTaJoM7L020qm3egqNsM,0.268,171.9,0.122,0.478,247265,0.456,1.98E-05,7,0.214,-6.844,0.0529
843,Here Comes The Cowboy,Mac DeMarco,3,spotify:track:1am561XPWzs1Rsa0FgR2XF,0.524,57.012,0.237,0.706,180128,0.111,0.849,3,0.0912,-20.481,0.164
844,Barking Dog,Phantogram,3,spotify:track:0Hthpa5QeGayFaG0KwBMLM,0.285,111.217,0.817,0.491,182960,0.49,8.59E-05,11,0.654,-9.458,0.0315
845,Calling All,Phantogram,3,spotify:track:4EtzxA3BnhoPQnzIDBKXMA,0.135,95.995,0.0028,0.6,221333,0.946,0.0272,7,0.0845,-3.984,0.0407
846,Intro,Snail Mail,3,spotify:track:2SHa6zAkKFXrFEVsWQANaU,0.0777,83.282,0.982,0.232,72920,0.161,0.961,0,0.0885,-12.772,0.0322
847,Violet,Hippo Campus,3,spotify:track:6NbLlTH71bOgfTtFVY9HRm,0.442,167.352,0.00826,0.253,245663,0.845,4.99E-05,4,0.0532,-3.382,0.0659
848,Sophie So,Hippo Campus,3,spotify:track:1KTZw6NMt0rSIPYKYQNEWd,0.425,127.958,0.0126,0.598,205045,0.717,6.65E-06,4,0.237,-7.023,0.0349
849,Sleepwalking,"Slaughter Beach, Dog",3,spotify:track:7doNWwIuVxKce3BLNCtev9,0.515,128.006,0.127,0.707,176668,0.475,0.000946,2,0.0942,-8.589,0.0291
850,Ansiedad,Diamante Negro,3,spotify:track:06L1eF4q44ALjMvYfwdlPl,0.469,162.534,0.00251,0.414,141615,0.882,0.000445,7,0.122,-5.923,0.0615
851,Bashful Creatures,Hippo Campus,3,spotify:track:0esd0AL4TygoM6UuUIxmd8,0.162,123.885,0.184,0.454,224933,0.814,0,7,0.183,-3.539,0.0393
852,Leader Of The Landslide,The Lumineers,3,spotify:track:4BzYMqZUzXpLz6TULBkAFI,0.119,127.318,0.804,0.46,354840,0.437,1.65E-05,1,0.283,-8.822,0.0416
853,Vacation,Hippo Campus,3,spotify:track:1s6ZeNCxTkbN0QgzsvK2SB,0.554,82.901,0.213,0.491,274730,0.813,0.0212,4,0.0788,-3.899,0.0559
854,Ciencia Ficcion,Cala Vento,3,spotify:track:7Emdo57sv721aflqu4EH71,0.651,168.154,3.21E-06,0.326,168647,0.79,0.0199,4,0.0999,-7.097,0.035
855,Apartment,Modern Baseball,3,spotify:track:0vNkUB9llJ7AgPpJNHS3l1,0.333,117.472,0.00194,0.516,167168,0.875,2.19E-06,5,0.0848,-5.414,0.142
856,Epitaph,Hippo Campus,3,spotify:track:3aVWHs31RqqKpuZcPvdKeq,0.183,93.98,0.866,0.565,255736,0.527,0.000104,9,0.092,-6.797,0.0397
857,Mierda Seca,Cariño,3,spotify:track:1vi4KNVtynkxNN3kIA3lsu,0.955,121.956,0.05,0.57,170257,0.74,0.000696,11,0.0451,-10.226,0.0493
858,La Escalera,Yawners,3,spotify:track:4bXR0ZPuOC45hzHxdIOLCG,0.749,173.025,7.87E-05,0.345,190987,0.802,2.34E-05,4,0.187,-5.135,0.0404
859,Art School,Remo Drive,3,spotify:track:4vwEz8K8Z2COiJ3N9G9Ypv,0.488,159.888,0.000486,0.558,195639,0.942,0.000106,1,0.225,-5.571,0.0453
860,Disco Yes,Tom Misch,3,spotify:track:61Ivix5DTnDPVjp1dgLyov,0.665,123.042,0.42,0.927,280878,0.551,0.0346,9,0.298,-6.624,0.0921
861,Saccharine,Atta Boy,3,spotify:track:2WFJ4lrFWnsZFUPSn9ETkX,0.114,76.328,0.525,0.375,304813,0.289,0.0126,4,0.0898,-11.508,0.0295
862,T-Shirt Weather,Circa Waves,3,spotify:track:1gR9y60Vr70iUtfC61JIXH,0.472,160.02,0.00145,0.422,192120,0.95,1.10E-05,4,0.245,-4.603,0.0661
863,Ripe,Sasha Cay,3,spotify:track:0PHjaOavlQkREUAhHQgt4I,0.483,76.994,0.203,0.761,203756,0.113,0.000873,8,0.0951,-28.482,0.0452
864,Sweater Weather,The Neighbourhood,3,spotify:track:4pGqFOfzvfe6avb9kbZicC,0.414,124.015,0.15,0.695,240040,0.615,0.000212,7,0.0879,-5.325,0.042
865,Quiero conocer (por tu actitud),Aiko el grupo,3,spotify:track:3sHlCEy36PREfA64OPefGB,0.791,183.734,1.91E-05,0.388,147240,0.84,0.158,4,0.187,-8.679,0.032
866,Take You,Early Eyes,3,spotify:track:087SHYhLWTx4TWGCEI3yFZ,0.94,175.353,0.119,0.396,155474,0.809,0.000263,2,0.0935,-4.823,0.0784
867,Endless,Pinegrove,3,spotify:track:7fn7a5NclOlaavmFg72AYZ,0.258,116.437,0.0671,0.595,206040,0.342,0.000487,2,0.366,-9.019,0.0278
868,Water Your Garden,Magic City Hippies,3,spotify:track:71wli0sf4WaqhROLDBruM1,0.975,201.975,0.143,0.577,169333,0.73,0.00577,6,0.12,-5.661,0.0403
869,Talia,King Princess,3,spotify:track:396UBHzxhcRoNYiIjRzEM9,0.277,179.974,0.569,0.393,207707,0.523,0,2,0.167,-6.996,0.11
870,The Christmas Song (Merry Christmas To You),Nat King Cole,3,spotify:track:5humEOJehpAwMJEJmb0JJ2,0.188,72.76,0.904,0.31,190973,0.095,3.43E-05,1,0.128,-17.828,0.0366
871,Where to Now,Hippo Campus,3,spotify:track:1ybukMc8uKKc6b3FdBioEO,0.538,171.955,0.212,0.552,218040,0.827,0.00901,7,0.204,-7.881,0.0515
872,Charlie Black,Modern Baseball,3,spotify:track:13HCbcY6Q1lBaQHhpVmhby,0.591,125.08,0.00198,0.574,129695,0.809,0,1,0.685,-5.355,0.0882
873,Las Canciones De Juanita,Carolina Durante,3,spotify:track:4gugjumpIBX5TT1PpxwSmK,0.35,168.952,0.0143,0.407,193453,0.965,5.93E-06,9,0.162,-3.966,0.0641
874,No Te Puto Pilles,Pantocrator,3,spotify:track:3JnheXDCr4oUY6aIeNTfE3,0.302,150.031,0.00061,0.505,156224,0.827,1.10E-05,2,0.253,-5.724,0.031
875,100 Years,Dr. Dog,3,spotify:track:2kIcBItlBvjUI63uifyDQP,0.799,99.304,0.0052,0.594,247227,0.649,0.000271,6,0.15,-6.28,0.035
876,The Plural of Moose Is Moose,Happy Belated,3,spotify:track:5Tdq4MkRFhslHzSYYSXcPv,0.411,164.025,0.231,0.467,238000,0.578,4.05E-06,2,0.0926,-7.944,0.0273
877,White Christmas,Bing Crosby,3,spotify:track:4ti0GtMlFsSAE7cDJGzfWy,0.285,97.12,0.728,0.209,183640,0.366,0.00172,9,0.109,-10.256,0.0297
878,Deepfake,Hippo Campus,3,spotify:track:7M31WQ0JTbllfAmhwlG62k,0.742,180.008,0.019,0.46,156187,0.941,4.80E-05,7,0.826,-4.795,0.152
879,Julia,Happy Belated,3,spotify:track:1JmP9OLqs9lpPICN7mzLRv,0.798,147.967,0.0307,0.606,224392,0.788,0.000637,6,0.333,-9.193,0.0365
880,Jingle Bell Rock,Bobby Helms,3,spotify:track:6keEU0xl9vqxzvk5y9MbSH,0.773,118.856,0.828,0.737,130107,0.374,0,2,0.062,-10.555,0.0367
881,Mojo Jojo,Hippo Campus,3,spotify:track:19vTQZZNFxfwsYm3k4OhLL,0.543,174.443,0.00778,0.459,177103,0.857,7.29E-05,11,0.0835,-6.372,0.368
882,10-Sep,Jeff Rosenstock,3,spotify:track:6DkzLTT71IfNfUxGsDhJ2K,0.438,142.062,0.0771,0.665,209717,0.492,1.44E-06,11,0.0884,-7.657,0.0262
883,Truly,Lionel Richie,2,spotify:track:32Y4RfGVLGT25OVu5nBahk,0.198,137.385,0.451,0.339,200413,0.291,2.83E-06,1,0.0921,-9.841,0.0326
884,Locked out of Heaven,Bruno Mars,2,spotify:track:3w3y8KPTfNeOKPiqUTakBh,0.867,143.994,0.049,0.726,233478,0.698,0,5,0.309,-4.165,0.0431
885,Endless Love - Solo Demo,Lionel Richie,2,spotify:track:3Qil95ZXAjuCQAdvNiulbA,0.22,93.003,0.812,0.643,236507,0.203,0.219,5,0.376,-18.487,0.0295
886,7,Catfish and the Bottlemen,2,spotify:track:4OQqwrW2jQHKsaYwvKa5qN,0.28,155.057,0.000204,0.53,257034,0.711,0.00291,10,0.0859,-4.933,0.0397
887,LOVE SUX,Marisa Maino,2,spotify:track:0O8feNuKk5rTTip2bTyOoC,0.302,62.013,0.17,0.321,184923,0.705,0,7,0.0514,-5.41,0.0943
888,Colours,Goth Babe,2,spotify:track:7yKTW0Fh9arBDdUbY9xiKi,0.359,104.911,0.823,0.624,182857,0.532,5.61E-05,1,0.0712,-7.986,0.0691
889,bad guy,Billie Eilish,2,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,135.128,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,0.375
890,Tell Me,Lionel Richie,2,spotify:track:15lbNa4vfc9snSsWq5HSt7,0.921,120.097,0.0148,0.791,327733,0.577,0.00349,0,0.0639,-9.031,0.0336
891,My Love,Lionel Richie,2,spotify:track:1oTu8V2lb8No20XbtqFS8O,0.276,128.485,0.218,0.524,331533,0.536,9.32E-05,7,0.18,-7.509,0.0263
892,Round And Round,Lionel Richie,2,spotify:track:0KUtxmWijNo3clJmSsKjaw,0.568,79.963,0.291,0.68,294227,0.694,4.38E-06,0,0.12,-10.508,0.0558
893,Temper Temper,Lime Cordiale,2,spotify:track:4gYuWnm5gckOilGrDzAbUG,0.705,130.047,0.0252,0.713,208981,0.566,2.84E-06,7,0.634,-7.8,0.0351
894,bixi,Kirouac,2,spotify:track:4BaaTvGLZHZRUosJqkzkDO,0.617,114.097,0.4,0.806,168421,0.534,0,7,0.09,-8.268,0.186
895,All Night Parking (with Erroll Garner) Interlude,Adele,2,spotify:track:496vIKS2INz840xZaKncvR,0.307,127.989,0.67,0.734,161829,0.497,2.35E-05,8,0.194,-9.666,0.166
896,didya think,Arlie,2,spotify:track:4HOg84QsolNLzNp08qZ3sX,0.709,140.265,0.00415,0.468,200467,0.89,1.21E-05,4,0.508,-2.974,0.0701
897,Art School Wannabe,Sorority Noise,2,spotify:track:4JgABUEuQw3QKHBAwLqQue,0.564,147.442,0.00416,0.34,192827,0.651,0,5,0.102,-5.857,0.0492
898,Bad Prescription,Hospital Bracelet,2,spotify:track:5hl7ik6aqSJmKQYtsyZ8uo,0.595,98.065,0.753,0.618,168072,0.305,0.004,2,0.116,-10.989,0.0331
899,Nine in the Afternoon - Single Mix,Panic! At The Disco,2,spotify:track:1S30kHvkkdMkcuCTGSgS41,0.397,155.189,0.0843,0.405,191560,0.689,0,10,0.207,-5.75,0.0365
900,Roses,The Chainsmokers,2,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.343,100.001,0.0435,0.713,226739,0.802,0.00377,4,0.309,-7.055,0.0561
901,Winter Wonderland,Connie Francis,2,spotify:track:2DrjuFXWjFOrk0SoL8JCPW,0.37,101.918,0.637,0.484,161427,0.22,1.39E-06,11,0.205,-11.714,0.0294
902,I've Got My Love to Keep Me Warm,Billie Holiday,2,spotify:track:26Uufz1ggmJ8mIWeER5y7x,0.571,138.563,0.967,0.678,175867,0.19,0.000107,10,0.14,-13.395,0.0429
903,Blue Hoodie Baby,Brotherkenzie,2,spotify:track:07ikEuVOhXJd44VyZU1ZAT,0.56,182.017,0.0408,0.355,179341,0.572,0.436,7,0.171,-10.641,0.0277
904,Happy Birthday,Hospital Bracelet,2,spotify:track:0DT2mpkrzkzbtZQND5BEe4,0.426,94.781,0.841,0.659,230060,0.124,0.00107,0,0.109,-16.838,0.0314
905,Bambi,Hippo Campus,2,spotify:track:5dmPNuHmRRJuHmJTDa7NuJ,0.31,90.002,0.0661,0.739,194400,0.471,9.78E-05,8,0.116,-8.456,0.0436
906,It Just Doesn’t Matter,Mac Miller,2,spotify:track:1ijgY6IDvx5TwwfidroUsj,0.778,96.878,0.449,0.58,216702,0.689,0,8,0.276,-6.637,0.104
907,The Stars Keep On Calling My Name,Mac DeMarco,2,spotify:track:56KPaXhRx8U6YB2stCJEgY,0.614,136.635,0.0275,0.686,142769,0.721,0.0104,7,0.36,-5.757,0.0349
908,Are We the Waiting / St. Jimmy,Green Day,2,spotify:track:5MqV2o7iLd0lNREZ7SYL05,0.344,138.497,0.00016,0.276,338147,0.909,4.76E-06,9,0.0933,-3.664,0.0618
909,Holiday / Boulevard of Broken Dreams,Green Day,2,spotify:track:0HJRAM7Gt9jXskuXjZeFX3,0.45,167.086,0.000659,0.29,493400,0.827,2.55E-06,8,0.301,-3.451,0.0362
910,Wedding,Mac Miller,2,spotify:track:3fDmodv1uclXZZu27E0jz8,0.35,132.551,0.722,0.482,229820,0.646,0,1,0.377,-6.75,0.386
911,Dick In A Box,The Lonely Island,2,spotify:track:60VtX59NsRINDnObbDtH7G,0.687,76.391,0.401,0.542,161053,0.699,0,8,0.105,-6.029,0.306
912,Funeral,Mac Miller,2,spotify:track:2CNaYt7KbFqUrATbZZPY21,0.377,74.005,0.655,0.659,223794,0.609,7.69E-06,0,0.108,-6.976,0.157
913,Милицейский протокол,Владимир Высоцкий,2,spotify:track:5Ez6JpVywuPdZ47009et7B,0.655,122.294,0.894,0.632,200960,0.356,0,9,0.112,-13.78,0.635
914,Hot Tonight,Tokyo Police Club,2,spotify:track:43peWAhiyf1D6TggXIzMJX,0.83,106.048,0.00128,0.584,185940,0.863,2.62E-06,7,0.136,-2.496,0.0256
915,Diablo,Mac Miller,2,spotify:track:3BDpkLMkgrtrM3HckrVIXr,0.464,159.83,0.0395,0.595,198107,0.617,4.06E-06,1,0.619,-4.238,0.31
916,Ave Maria,Mac Miller,2,spotify:track:7dZ3m1rCWupPB1H7gVpkdk,0.654,170.45,0.0822,0.426,175779,0.758,0,5,0.191,-4.674,0.25
917,Robson Girl,Mac DeMarco,2,spotify:track:0XxlWjcNRYhucKG6XugtoG,0.766,178.601,0.0549,0.455,176001,0.877,0.0203,7,0.276,-5.96,0.0493
918,777,Bruno Mars,2,spotify:track:4zm8xZiV5FxJu62EHEvZaT,0.892,102.015,0.00269,0.836,165001,0.622,0.000566,1,0.335,-11.003,0.0946
919,Wrung It Wrong,Societal Siege,2,spotify:track:5IQmnXBSXqu8Qy96ANMbCc,0.776,145.335,0.0659,0.531,191843,0.679,0,2,0.0939,-6.002,0.0536
920,Harry,Macseal,2,spotify:track:4d8RKt9guylvEgaGbqa06D,0.457,106.007,0.0111,0.562,241481,0.636,4.13E-05,8,0.0549,-6.078,0.0252
921,Don't Go Breaking My Heart,Elton John,2,spotify:track:5pKJtX4wBeby9qIfFhyOJj,0.776,131.193,0.177,0.742,271133,0.863,5.59E-06,5,0.0699,-7.823,0.038
922,Dream A Little Dream Of Me,Ella Fitzgerald,2,spotify:track:7sO8fLoq7H3er7C24UtLiF,0.223,72.034,0.925,0.283,246160,0.0738,0,7,0.105,-23.595,0.0763
923,Left For Denver,The Lumineers,2,spotify:track:6ZpbVWOyrNrTIQz2kZP3RS,0.453,88.732,0.908,0.737,196653,0.118,5.21E-05,5,0.102,-11.78,0.0338
924,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,2,spotify:track:28AUzRo0nQLESL55WDV0um,0.654,119.964,0.0336,0.663,220800,0.861,0,7,0.082,-3.398,0.109
925,Brazil,Declan McKenna,2,spotify:track:2zmyJcdmKKEUnreQqbUhiT,0.495,120.994,0.00403,0.608,253133,0.579,0.000749,4,0.0918,-8.63,0.0371
926,A Sunday Kind Of Love,Etta James,2,spotify:track:0zGLlXbHlrAyBN1x6sY0rb,0.402,85.861,0.829,0.421,196133,0.285,1.55E-06,2,0.233,-9.43,0.0293
927,Холодок,Мэвл,2,spotify:track:798A51xoLf0V9GV59yDYNd,0.804,140.15,0.234,0.88,122036,0.663,4.67E-05,0,0.111,-8.135,0.208
928,I Knew You Were Trouble.,Taylor Swift,2,spotify:track:6FB3v4YcR57y4tXFcdxI1E,0.679,77.019,0.00454,0.622,219720,0.469,2.25E-06,3,0.0335,-6.798,0.0363
929,Tainted Love,Soft Cell,2,spotify:track:7f4B97aYSwF5kW0nm9u7KK,0.673,144.25,0.479,0.548,162867,0.51,0,0,0.125,-4.726,0.0379
930,Mr. Blue Sky,Electric Light Orchestra,2,spotify:track:3ksclT7hfU0fYV8iwsMq1t,0.46,89.208,0.612,0.522,302080,0.343,5.91E-06,10,0.216,-9.539,0.0277
931,Easy On Me,Adele,2,spotify:track:46IZ0fSY2mpAiktS3KOqds,0.13,141.981,0.578,0.604,224695,0.366,0,5,0.133,-7.519,0.0282
932,Marcel,Her's,2,spotify:track:5u9cuDcYdOpSRB7fAYXXdp,0.685,106.996,0.54,0.625,187572,0.645,0.0776,9,0.347,-5.959,0.0278
933,Televised,HUNNY,2,spotify:track:35Ki1lvKPC2sFBD3GmKdRG,0.432,107.965,0.000729,0.591,194717,0.746,0,8,0.127,-7.762,0.0444
934,Orange,Pinegrove,2,spotify:track:4KW9UQCs9PDeJqZfsWkrKq,0.118,70.225,0.268,0.427,269301,0.323,0.000149,0,0.0737,-8.568,0.0252
935,Untitled,Rex Orange County,2,spotify:track:0obtypPnnrMAib3adZbcEG,0.333,121.255,0.906,0.573,135707,0.2,0,9,0.134,-9.567,0.0805
936,My Little Love,Adele,2,spotify:track:2DuPBbS5mIldXnh7Wum8Cy,0.102,151.865,0.829,0.339,389107,0.492,0.00377,1,0.147,-10.661,0.0559
937,Fell in Love,"Slaughter Beach, Dog",2,spotify:track:2SzT9jZvSuQw5NOZFkNVgx,0.434,118.055,0.668,0.471,176379,0.423,0.0207,2,0.241,-7.571,0.0318
938,Song for Oscar's,"Slaughter Beach, Dog",2,spotify:track:49GVzjBPAXxSTLn7huFcW0,0.292,109.976,0.249,0.591,211488,0.517,0.00854,2,0.0892,-9.337,0.0342
939,I Wish I Could Ctrl+alt+del My Life,Prince Daddy & the Hyena,2,spotify:track:4xIGOBPJVzK3suNYVesLoY,0.499,166.98,3.74E-05,0.339,143310,0.793,0.0015,6,0.507,-6.652,0.041
940,Bobby,Alex G,2,spotify:track:18N9hZG0MZryxpB4H36IyP,0.384,92.171,0.0293,0.246,222818,0.379,0,7,0.0945,-5.928,0.0323
941,Anytime,Snail Mail,2,spotify:track:0qK6oUx3O0f1eTwj7hSWQm,0.0897,94.898,0.919,0.536,278053,0.176,1.80E-05,1,0.0953,-9.848,0.0274
942,She Moves In Her Own Way,The Kooks,2,spotify:track:2SGBEDwsOAOAHrrdAd304i,0.795,76.412,0.276,0.431,169307,0.81,0,7,0.0906,-5.379,0.066
943,Woman Like Me,Adele,2,spotify:track:2c6xRsQBv7pynuhYhWoHxo,0.329,145.601,0.749,0.594,300248,0.37,3.20E-05,4,0.132,-10.561,0.173
944,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,2,spotify:track:7qEUFOVcxRI19tbT68JcYK,0.474,79.918,0.271,0.498,245427,0.61,0,6,0.223,-5.098,0.0363
945,Danny Nedelko,IDLES,2,spotify:track:1uihOJbHkJJlDwUUOa0yqu,0.324,204.227,0.000274,0.207,204844,0.931,0.00387,6,0.243,-4.452,0.083
946,Cry Your Heart Out,Adele,2,spotify:track:09u787BYeYIGd2mFIJ505t,0.59,125.064,0.523,0.756,255278,0.713,3.35E-06,7,0.248,-6.917,0.102
947,On My Mind,Fleece,2,spotify:track:5GV3H4R0q84EvRzx2yWKKY,0.867,130.222,0.109,0.737,139633,0.445,0.000893,0,0.102,-7.484,0.0473
